3.0064,4.9846,7.1842,9.1992,10.6702,13.6618,15.5006,17.105,18.314
3.0242,4.9956,7.0922,9.2312,10.8656,13.1754,14.8912,16.3528,20.2578
3.0124,4.993,6.9012,8.992,11.2224,13.2092,14.9234,16.8222,19.543
3.0268,5.0536,6.97,9.0682,11.03,13.563,15.0262,16.6926,18.112
3.0064,5.0246,6.92,9.205,10.9502,13.6626,14.9266,16.7544,19.2244
2.9466,5.0662,6.9156,8.912,11.0376,12.914,15.3944,18.3282,19.0048
2.9952,4.962,7.0138,8.6822,11.0822,13.0588,14.418,16.5114,18.1206
3.0212,4.9348,6.9342,8.5942,10.7226,13.194,15.1114,17.2612,18.229
