9.03715,9.95548,10.96509,11.94649,13.03243,13.97908,14.92682,16.04528,17.10861
10.05274,10.50023,11.21464,11.88758,12.566,13.33174,14.23901,14.84343,15.05068
11.26879,12.05116,12.70101,12.9637,13.55549,13.97441,14.22479,14.81997,15.12979
13.35895,13.47359,13.9913,14.68531,14.95647,14.99749,15.62045,15.69995,15.93475
15.0491,15.32313,15.86907,16.10303,15.93484,16.55458,16.66389,16.97174,17.69465
17.06495,17.16729,17.57304,17.70917,18.41929,17.98638,18.82472,19.39082,19.4857
18.44527,19.17648,19.53004,19.68031,19.66744,20.60339,19.98557,19.74327,20.96764
20.7323,21.15031,20.95879,21.10253,21.40276,21.38475,21.49538,22.23962,22.62088
