8.97774,9.93825,10.96886,11.96356,13.07196,13.97771,15.1589,16.08352,16.95536
15.00254,15.98286,16.90119,18.02358,19.09285,20.03317,20.98219,22.08665,22.98883
22.94263,24.04745,25.12135,25.92612,26.87467,27.97733,28.47492,29.87079,30.59865
33.0594,34.03678,35.49394,35.72523,37.06085,37.78352,38.9033,40.03738,41.76761
45.17042,45.88288,47.61253,48.38804,49.80086,49.94036,50.88895,52.63421,52.39418
58.91586,59.65432,61.02406,62.02821,62.85013,64.43105,64.92625,66.06412,66.40888
74.87091,76.00212,76.97933,78.0362,79.1668,79.9466,81.54656,82.27651,83.18194
92.99622,94.18338,95.48996,96.37729,96.16511,97.15748,98.13961,101.09361,101.73336
