69.304,137.874,214.033,325.225,449.592,598.993,720.664,941.697,1145.64
124.626,229.459,386.7,543.158,746.389,972.375,1218.879,1551.974,1863.572
190.985,348.191,573.357,788.864,1073.298,1455.127,1775.354,2185.375,2708.519
293.322,495.258,774.216,1095.969,1528.599,1954.292,2397.327,3055.953,3663.024
382.587,673.336,1033.324,1485.037,1961.079,2500.581,3233.128,3878.489,4740.794
507.016,853.478,1338.934,1894.965,2468.794,3261.757,3977.11,4881.813,5817.647
643.689,1111.542,1673.081,2269.251,3100.416,3837.177,4868.833,5940.759,6985.944
797.234,1390.327,1999.854,2785.632,3720.097,4741.698,5819.59,7102.299,8510.538
