7.552,7.096,7.107,7.533,9.517,10.027,8.743,9.556,10.12
7.26,8.543,6.956,9.191,8.76,10.183,10.35,10.153,12.084
8.771,10.48,8.506,13.201,9.42,10.074,11.906,10.923,11.988
12.242,12.389,12.167,12.934,11.314,10.931,13.179,17.613,11.761
12.012,11.561,12.868,17.008,12.902,14.863,11.708,14.094,22.248
15.87,16.626,18.094,17.739,16.199,16.556,10.81,25.049,22.504
14.892,15.19,16.787,14.315,22.079,14.235,16.609,14.944,25.515
20.792,17.074,23.008,18.01,16.995,20.647,21.172,17.875,16.653
