50.36,65.532,79.821,105.054,127.389,149.447,180.187,197.67,238.522
73.013,96.983,118.849,151.454,178.116,207.926,234.141,271.561,303.791
107.086,140.718,170.249,199.857,239.217,273.095,320.099,363.354,406.664
147.858,188.019,232.135,275.752,317.668,349.06,430.211,466.438,528.816
186.059,234.606,302.823,343.096,405.561,468.211,549.571,606.562,691.907
250.256,322.97,370.702,456.318,507.666,594.692,669.66,738.024,793.371
313.696,388.941,479.322,582.399,682.971,737.91,806.516,895.931,1035.57
380.064,486.743,582.337,668.812,772.314,970.623,1001.458,1117.3,1184.328
