6.03206,7.97624,10.05119,12.07183,14.10497,15.97938,18.05936,19.88013,22.16745
6.99491,9.0122,10.99338,12.96764,15.05509,17.04074,19.1144,20.87788,22.81732
8.03163,10.00794,11.99505,13.86599,16.0754,17.98363,20.12517,21.99049,24.08798
9.03459,10.96003,13.08862,14.96181,17.0464,18.76301,20.85254,23.07076,24.96131
10.06463,12.00101,13.95705,15.84722,17.98964,20.03765,21.91661,24.17195,25.97533
11.01087,13.00427,15.03322,17.03905,19.00017,21.08053,22.94077,25.07724,27.16688
11.93946,13.97899,15.94284,17.96812,19.98617,22.09273,24.17975,25.86582,27.9449
12.96503,15.04883,17.01229,19.01972,21.06245,22.89651,25.14633,26.87897,29.16392
