5.988,7.785,10.541,11.425,14.129,15.678,18.694,18.657,21.811
6.946,9.137,10.909,12.941,15.095,16.465,20.194,20.77,23.281
8.049,9.963,11.31,14.377,16.748,17.25,21.435,22.72,24.362
9.038,10.399,13.605,13.85,16.401,17.625,20.304,21.017,25.936
10.199,12.238,13.76,15.551,17.147,20.946,19.596,26.835,25.019
11.274,13.119,15.056,15.994,17.686,21.895,22.22,22.522,28.149
12.159,13.337,15.674,16.726,21.431,21.766,24.026,28.471,29.574
13.082,14.639,17.285,20.598,20.602,20.3,22.072,24.017,26.919
